,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,LG18P_BARN,LG18P_KOBE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,LG18PNone,LG18P_BARN_pct,LG18P_KOBE_pct,LG18PNone_pct
143,55005,539,Rice Lake,513,2,8,33,23,16,539,1.0,0.9517625231910947,0.0037105751391465678,0.014842300556586271,0.029684601113172542,483,0.061224489795918366,0.04267161410018553,0.8961038961038961
144,55005,443,Rice Lake,427,2,7,26,18,7,443,1.0,0.963882618510158,0.004514672686230248,0.01580135440180587,0.01580135440180587,399,0.05869074492099323,0.040632054176072234,0.9006772009029346
145,55005,507,Sioux Creek,483,0,5,23,10,19,507,1.0,0.9526627218934911,0.0,0.009861932938856016,0.03747534516765286,474,0.045364891518737675,0.01972386587771203,0.9349112426035503
146,55005,568,Stanfold,518,2,30,31,16,18,568,1.0,0.9119718309859155,0.0035211267605633804,0.0528169014084507,0.03169014084507042,521,0.05457746478873239,0.028169014084507043,0.9172535211267606
147,55005,469,Stanley,452,0,7,20,10,10,469,1.0,0.9637526652452025,0.0,0.014925373134328358,0.021321961620469083,439,0.042643923240938165,0.021321961620469083,0.9360341151385928
148,55005,637,Stanley,614,2,3,25,13,18,637,1.0,0.9638932496075353,0.0031397174254317113,0.004709576138147566,0.0282574568288854,599,0.03924646781789639,0.02040816326530612,0.9403453689167975
149,55005,492,Stanley,441,2,15,19,9,34,492,1.0,0.8963414634146342,0.0040650406504065045,0.03048780487804878,0.06910569105691057,464,0.03861788617886179,0.018292682926829267,0.943089430894309
150,55005,386,Stanley,377,1,0,15,8,8,386,1.0,0.9766839378238342,0.0025906735751295338,0.0,0.02072538860103627,363,0.038860103626943004,0.02072538860103627,0.9404145077720207
151,55005,530,Sumner,507,0,4,23,15,19,530,1.0,0.9566037735849057,0.0,0.007547169811320755,0.035849056603773584,492,0.04339622641509434,0.02830188679245283,0.9283018867924528
152,55005,730,Turtle Lake,645,7,14,24,20,64,730,1.0,0.8835616438356164,0.009589041095890411,0.019178082191780823,0.08767123287671233,686,0.03287671232876712,0.0273972602739726,0.9397260273972603
153,55005,476,Turtle Lake,463,2,2,9,10,9,476,1.0,0.9726890756302521,0.004201680672268907,0.004201680672268907,0.018907563025210083,457,0.018907563025210083,0.02100840336134454,0.9600840336134454
154,55005,518,Vance Creek,490,1,4,26,17,23,518,1.0,0.9459459459459459,0.0019305019305019305,0.007722007722007722,0.0444015444015444,475,0.05019305019305019,0.032818532818532815,0.916988416988417
155,55007,629,Barksdale,578,1,11,66,33,39,629,1.0,0.918918918918919,0.001589825119236884,0.017488076311605722,0.06200317965023847,530,0.10492845786963434,0.05246422893481717,0.8426073131955485
156,55007,764,Barnes,736,0,1,65,24,27,764,1.0,0.9633507853403142,0.0,0.0013089005235602095,0.03534031413612566,675,0.08507853403141362,0.031413612565445025,0.8835078534031413
157,55007,131,Bayfield,101,0,3,28,9,27,131,1.0,0.7709923664122137,0.0,0.022900763358778626,0.20610687022900764,94,0.21374045801526717,0.06870229007633588,0.7175572519083969
158,55007,129,Bayfield,101,1,0,26,8,27,129,1.0,0.7829457364341085,0.007751937984496124,0.0,0.20930232558139536,95,0.20155038759689922,0.06201550387596899,0.7364341085271318
159,55007,94,Bayfield,83,0,0,26,8,11,94,1.0,0.8829787234042553,0.0,0.0,0.11702127659574468,60,0.2765957446808511,0.0851063829787234,0.6382978723404256
160,55007,163,Bayfield,135,0,6,29,9,22,163,1.0,0.8282208588957055,0.0,0.03680981595092025,0.13496932515337423,125,0.17791411042944785,0.05521472392638037,0.7668711656441718
161,55007,689,Bayfield,555,3,9,126,44,122,689,1.0,0.8055152394775036,0.0043541364296081275,0.013062409288824383,0.17706821480406387,519,0.18287373004354138,0.06386066763425254,0.7532656023222061
162,55007,417,Bayview,372,2,2,69,19,41,417,1.0,0.8920863309352518,0.004796163069544364,0.004796163069544364,0.09832134292565947,329,0.16546762589928057,0.045563549160671464,0.7889688249400479
163,55007,333,Bell,317,0,6,57,15,10,333,1.0,0.9519519519519519,0.0,0.018018018018018018,0.03003003003003003,261,0.17117117117117117,0.04504504504504504,0.7837837837837838
164,55007,741,Cable,706,2,2,68,26,31,741,1.0,0.9527665317139001,0.002699055330634278,0.002699055330634278,0.04183535762483131,647,0.09176788124156546,0.03508771929824561,0.873144399460189
165,55007,238,Clover,223,0,1,32,12,14,238,1.0,0.9369747899159664,0.0,0.004201680672268907,0.058823529411764705,194,0.13445378151260504,0.05042016806722689,0.8151260504201681
166,55007,274,Delta,260,0,2,26,20,12,274,1.0,0.948905109489051,0.0,0.0072992700729927005,0.043795620437956206,228,0.0948905109489051,0.072992700729927,0.8321167883211679
167,55007,439,Drummond,420,2,4,44,19,13,439,1.0,0.9567198177676538,0.004555808656036446,0.009111617312072893,0.029612756264236904,376,0.10022779043280182,0.04328018223234624,0.856492027334852
168,55007,395,Eileen,368,1,0,27,18,26,395,1.0,0.9316455696202531,0.002531645569620253,0.0,0.06582278481012659,350,0.06835443037974684,0.04556962025316456,0.8860759493670886
169,55007,178,Eileen,155,1,2,12,7,20,178,1.0,0.8707865168539326,0.0056179775280898875,0.011235955056179775,0.11235955056179775,159,0.06741573033707865,0.03932584269662921,0.8932584269662921
170,55007,445,Grandview,421,3,2,36,25,19,445,1.0,0.946067415730337,0.006741573033707865,0.0044943820224719105,0.04269662921348315,384,0.08089887640449438,0.056179775280898875,0.8629213483146068
171,55007,391,Hughes,362,0,3,30,19,26,391,1.0,0.9258312020460358,0.0,0.0076726342710997444,0.06649616368286446,342,0.07672634271099744,0.04859335038363171,0.8746803069053708
172,55007,306,Iron River,282,0,3,23,12,21,306,1.0,0.9215686274509803,0.0,0.00980392156862745,0.06862745098039216,271,0.07516339869281045,0.0392156862745098,0.8856209150326797
173,55007,721,Iron River,674,0,2,57,29,45,721,1.0,0.9348127600554785,0.0,0.0027739251040221915,0.06241331484049931,635,0.07905686546463246,0.04022191400832178,0.8807212205270458
174,55007,332,Kelly,297,3,4,29,9,28,332,1.0,0.8945783132530121,0.009036144578313253,0.012048192771084338,0.08433734939759036,294,0.08734939759036145,0.02710843373493976,0.8855421686746988
175,55007,301,Keystone,281,0,3,20,12,17,301,1.0,0.9335548172757475,0.0,0.009966777408637873,0.05647840531561462,269,0.0664451827242525,0.03986710963455149,0.893687707641196
176,55007,217,Lincoln,207,2,2,30,4,6,217,1.0,0.9539170506912442,0.009216589861751152,0.009216589861751152,0.027649769585253458,183,0.1382488479262673,0.018433179723502304,0.8433179723502304
177,55007,67,Mason,54,2,0,2,4,11,67,1.0,0.8059701492537313,0.029850746268656716,0.0,0.16417910447761194,61,0.029850746268656716,0.05970149253731343,0.9104477611940298
178,55007,230,Mason,202,1,3,10,14,24,230,1.0,0.8782608695652174,0.004347826086956522,0.013043478260869565,0.10434782608695652,206,0.043478260869565216,0.06086956521739131,0.8956521739130435
179,55007,303,Namakagon,294,1,1,36,11,7,303,1.0,0.9702970297029703,0.0033003300330033004,0.0033003300330033004,0.0231023102310231,256,0.1188118811881188,0.036303630363036306,0.8448844884488449
180,55007,129,Orienta,121,0,3,13,6,5,129,1.0,0.937984496124031,0.0,0.023255813953488372,0.03875968992248062,110,0.10077519379844961,0.046511627906976744,0.8527131782945736
181,55007,445,Oulu,423,2,6,31,25,14,445,1.0,0.950561797752809,0.0044943820224719105,0.01348314606741573,0.03146067415730337,389,0.0696629213483146,0.056179775280898875,0.8741573033707866
182,55007,179,Pilsen,175,0,0,13,15,4,179,1.0,0.9776536312849162,0.0,0.0,0.0223463687150838,151,0.07262569832402235,0.08379888268156424,0.8435754189944135
183,55007,354,Port Wing,319,4,1,52,20,30,354,1.0,0.9011299435028248,0.011299435028248588,0.002824858757062147,0.0847457627118644,282,0.14689265536723164,0.05649717514124294,0.7966101694915254
184,55007,854,Russell,175,7,29,60,17,643,854,1.0,0.20491803278688525,0.00819672131147541,0.03395784543325527,0.752927400468384,777,0.0702576112412178,0.01990632318501171,0.9098360655737705
185,55007,247,Russell,70,0,2,24,7,175,247,1.0,0.2834008097165992,0.0,0.008097165991902834,0.708502024291498,216,0.09716599190283401,0.02834008097165992,0.8744939271255061
186,55007,190,Tripp,178,0,2,13,13,10,190,1.0,0.9368421052631579,0.0,0.010526315789473684,0.05263157894736842,164,0.06842105263157895,0.06842105263157895,0.8631578947368421
187,55007,606,Washburn,537,6,19,113,31,44,606,1.0,0.8861386138613861,0.009900990099009901,0.03135313531353135,0.07260726072607261,462,0.18646864686468648,0.05115511551155116,0.7623762376237624
188,55007,253,Washburn,224,0,7,46,12,22,253,1.0,0.8853754940711462,0.0,0.02766798418972332,0.08695652173913043,195,0.18181818181818182,0.04743083003952569,0.7707509881422925
189,55007,291,Washburn,239,3,10,51,14,39,291,1.0,0.8213058419243986,0.010309278350515464,0.03436426116838488,0.13402061855670103,226,0.17525773195876287,0.048109965635738834,0.7766323024054983
190,55007,518,Washburn,461,2,12,95,26,43,518,1.0,0.88996138996139,0.003861003861003861,0.023166023166023165,0.08301158301158301,397,0.1833976833976834,0.05019305019305019,0.7664092664092664
191,55007,454,Washburn,422,0,0,89,22,32,454,1.0,0.9295154185022027,0.0,0.0,0.07048458149779736,343,0.1960352422907489,0.048458149779735685,0.7555066079295154
192,55009,1074,Allouez,916,22,69,96,57,67,1074,1.0,0.8528864059590316,0.020484171322160148,0.06424581005586592,0.06238361266294227,921,0.0893854748603352,0.05307262569832402,0.8575418994413407
193,55009,1750,Allouez,1528,27,102,147,89,93,1750,1.0,0.8731428571428571,0.015428571428571429,0.05828571428571429,0.053142857142857144,1514,0.084,0.05085714285714286,0.8651428571428571
194,55009,693,Allouez,603,10,29,66,29,51,693,1.0,0.8701298701298701,0.01443001443001443,0.04184704184704185,0.0735930735930736,598,0.09523809523809523,0.04184704184704185,0.862914862914863
195,55009,1552,Allouez,1395,24,59,147,64,74,1552,1.0,0.898840206185567,0.015463917525773196,0.03801546391752577,0.04768041237113402,1341,0.09471649484536082,0.041237113402061855,0.8640463917525774
196,55009,1147,Allouez,1043,20,44,93,37,40,1147,1.0,0.909328683522232,0.017436791630340016,0.03836094158674804,0.03487358326068003,1017,0.08108108108108109,0.03225806451612903,0.8866608544027899
197,55009,1618,Allouez,1449,20,53,123,49,96,1618,1.0,0.8955500618046972,0.012360939431396786,0.032756489493201486,0.059332509270704575,1446,0.07601977750309023,0.030284301606922127,0.8936959208899876
198,55009,962,Allouez,852,18,34,40,25,58,962,1.0,0.8856548856548857,0.018711018711018712,0.035343035343035345,0.060291060291060294,897,0.04158004158004158,0.02598752598752599,0.9324324324324325
199,55009,1484,Allouez,1342,18,62,65,40,62,1484,1.0,0.9043126684636119,0.012129380053908356,0.04177897574123989,0.04177897574123989,1379,0.04380053908355795,0.026954177897574125,0.9292452830188679
200,55009,1061,Allouez,294,645,79,48,29,43,1061,1.0,0.2770970782280867,0.6079170593779454,0.07445805843543826,0.04052780395852969,984,0.04524033930254477,0.027332704995287466,0.9274269557021678
202,55009,1166,Ashwaubenon,989,13,71,32,26,93,1166,1.0,0.8481989708404802,0.011149228130360206,0.060891938250428816,0.0797598627787307,1108,0.0274442538593482,0.022298456260720412,0.9502572898799314
203,55009,1126,Ashwaubenon,1004,23,20,35,29,79,1126,1.0,0.8916518650088809,0.020426287744227355,0.017761989342806393,0.07015985790408526,1062,0.03108348134991119,0.02575488454706927,0.9431616341030196
204,55009,863,Ashwaubenon,658,42,91,36,29,72,863,1.0,0.7624565469293163,0.04866743916570104,0.10544611819235226,0.08342989571263036,798,0.04171494785631518,0.03360370799536501,0.9246813441483198
205,55009,1027,Ashwaubenon,901,10,28,37,29,88,1027,1.0,0.8773125608568647,0.009737098344693282,0.027263875365141188,0.08568646543330087,961,0.03602726387536514,0.028237585199610515,0.9357351509250244
206,55009,1000,Ashwaubenon,886,22,34,43,40,58,1000,1.0,0.886,0.022,0.034,0.058,917,0.043,0.04,0.917
207,55009,1063,Ashwaubenon,913,33,39,46,42,78,1063,1.0,0.8588899341486359,0.031044214487300093,0.036688617121354655,0.07337723424270931,975,0.043273753527751646,0.03951081843838194,0.9172154280338665
208,55009,1070,Ashwaubenon,959,19,25,45,34,67,1070,1.0,0.8962616822429906,0.017757009345794394,0.02336448598130841,0.06261682242990654,991,0.04205607476635514,0.03177570093457944,0.9261682242990654
209,55009,1228,Ashwaubenon,1127,12,19,55,42,70,1228,1.0,0.9177524429967426,0.009771986970684038,0.015472312703583062,0.057003257328990226,1131,0.04478827361563518,0.03420195439739414,0.9210097719869706
210,55009,1238,Ashwaubenon,1117,18,22,67,44,81,1238,1.0,0.9022617124394184,0.014539579967689823,0.017770597738287562,0.0654281098546042,1127,0.05411954765751212,0.035541195476575124,0.9103392568659128
211,55009,1222,Ashwaubenon,1086,19,41,65,43,76,1222,1.0,0.8887070376432079,0.015548281505728314,0.03355155482815057,0.062193126022913256,1114,0.05319148936170213,0.03518821603927987,0.911620294599018
212,55009,1378,Ashwaubenon,1174,39,60,64,56,105,1378,1.0,0.8519593613933236,0.02830188679245283,0.04354136429608128,0.07619738751814223,1258,0.04644412191582003,0.040638606676342524,0.9129172714078374
213,55009,1228,Ashwaubenon,1097,6,29,40,35,96,1228,1.0,0.8933224755700325,0.004885993485342019,0.023615635179153095,0.0781758957654723,1153,0.03257328990228013,0.028501628664495113,0.9389250814332247
214,55009,1424,Bellevue,978,50,268,47,30,128,1424,1.0,0.6867977528089888,0.0351123595505618,0.18820224719101122,0.0898876404494382,1347,0.03300561797752809,0.021067415730337078,0.9459269662921348
215,55009,1266,Bellevue,853,21,288,43,28,104,1266,1.0,0.6737756714060031,0.016587677725118485,0.22748815165876776,0.08214849921011058,1195,0.0339652448657188,0.022116903633491312,0.9439178515007899
216,55009,820,Bellevue,612,11,121,29,19,76,820,1.0,0.7463414634146341,0.013414634146341463,0.1475609756097561,0.09268292682926829,772,0.03536585365853658,0.023170731707317073,0.9414634146341463
217,55009,853,Bellevue,740,10,45,32,21,58,853,1.0,0.8675263774912075,0.011723329425556858,0.05275498241500586,0.06799531066822978,800,0.03751465416178194,0.0246189917936694,0.9378663540445487
218,55009,1134,Bellevue,982,11,46,32,21,95,1134,1.0,0.8659611992945326,0.009700176366843033,0.04056437389770723,0.0837742504409171,1081,0.02821869488536155,0.018518518518518517,0.95326278659612
219,55009,1070,Bellevue,929,15,65,38,25,61,1070,1.0,0.8682242990654205,0.014018691588785047,0.06074766355140187,0.05700934579439252,1007,0.03551401869158879,0.02336448598130841,0.9411214953271028
220,55009,1538,Bellevue,1371,21,66,68,48,80,1538,1.0,0.8914174252275683,0.013654096228868661,0.04291287386215865,0.05201560468140442,1422,0.044213263979193757,0.031209362808842653,0.9245773732119635
221,55009,1098,Bellevue,975,13,30,54,38,80,1098,1.0,0.8879781420765027,0.011839708561020037,0.0273224043715847,0.07285974499089254,1006,0.04918032786885246,0.03460837887067395,0.9162112932604736
222,55009,1431,Bellevue,1282,6,65,69,48,78,1431,1.0,0.8958770090845563,0.0041928721174004195,0.045422781271837874,0.05450733752620545,1314,0.04821802935010482,0.033542976939203356,0.9182389937106918
223,55009,1925,Bellevue,1724,8,62,64,45,131,1925,1.0,0.8955844155844156,0.004155844155844156,0.032207792207792206,0.06805194805194806,1816,0.03324675324675325,0.023376623376623377,0.9433766233766234
224,55009,668,Denmark,638,1,9,21,16,20,668,1.0,0.9550898203592815,0.0014970059880239522,0.01347305389221557,0.029940119760479042,631,0.03143712574850299,0.023952095808383235,0.9446107784431138
225,55009,573,Denmark,505,8,22,24,19,38,573,1.0,0.881326352530541,0.013961605584642234,0.038394415357766144,0.06631762652705062,530,0.041884816753926704,0.03315881326352531,0.924956369982548
226,55009,526,Denmark,499,2,3,20,16,22,526,1.0,0.9486692015209125,0.0038022813688212928,0.005703422053231939,0.04182509505703422,490,0.03802281368821293,0.030418250950570342,0.9315589353612167
228,55009,1529,De Pere,1433,19,11,113,72,66,1529,1.0,0.9372138652714193,0.012426422498364944,0.007194244604316547,0.04316546762589928,1344,0.07390451275343361,0.04708960104643558,0.8790058862001308
229,55009,1275,De Pere,1164,12,45,102,65,54,1275,1.0,0.9129411764705883,0.009411764705882352,0.03529411764705882,0.042352941176470586,1108,0.08,0.050980392156862744,0.8690196078431373
230,55009,899,De Pere,801,23,39,64,41,36,899,1.0,0.8909899888765295,0.025583982202447165,0.04338153503893215,0.04004449388209121,794,0.07119021134593993,0.04560622914349277,0.8832035595105673
231,55009,1000,De Pere,895,16,35,76,48,54,1000,1.0,0.895,0.016,0.035,0.054,876,0.076,0.048,0.876
232,55009,336,De Pere,329,0,1,39,14,6,336,1.0,0.9791666666666666,0.0,0.002976190476190476,0.017857142857142856,283,0.11607142857142858,0.041666666666666664,0.8422619047619048
233,55009,1235,De Pere,1070,22,43,68,45,100,1235,1.0,0.8663967611336032,0.017813765182186234,0.034817813765182185,0.08097165991902834,1122,0.05506072874493927,0.03643724696356275,0.908502024291498
234,55009,1078,De Pere,1015,6,11,61,40,46,1078,1.0,0.9415584415584416,0.0055658627087198514,0.01020408163265306,0.04267161410018553,977,0.05658627087198516,0.03710575139146568,0.9063079777365491
235,55009,1224,De Pere,1086,13,59,71,47,66,1224,1.0,0.8872549019607843,0.010620915032679739,0.04820261437908497,0.05392156862745098,1106,0.05800653594771242,0.03839869281045752,0.9035947712418301
236,55009,949,De Pere,840,16,39,47,32,54,949,1.0,0.8851422550052687,0.01685985247629083,0.0410958904109589,0.05690200210748156,870,0.04952581664910432,0.03371970495258166,0.916754478398314
237,55009,1716,De Pere,1497,29,59,62,39,131,1716,1.0,0.8723776223776224,0.0168997668997669,0.034382284382284384,0.07634032634032634,1615,0.03613053613053613,0.022727272727272728,0.9411421911421911
238,55009,2164,De Pere,1686,108,202,71,44,168,2164,1.0,0.7791127541589649,0.04990757855822551,0.0933456561922366,0.07763401109057301,2049,0.032809611829944546,0.02033271719038817,0.9468576709796673
239,55009,1672,De Pere,1461,64,70,54,34,77,1672,1.0,0.8738038277511961,0.03827751196172249,0.041866028708133975,0.046052631578947366,1584,0.03229665071770335,0.02033492822966507,0.9473684210526315
240,55009,1517,De Pere,1400,27,29,60,54,61,1517,1.0,0.922874093605801,0.017798286090969017,0.01911667765326302,0.04021094264996704,1403,0.03955174686882004,0.035596572181938034,0.924851680949242
241,55009,1518,De Pere,1391,17,24,56,50,86,1518,1.0,0.9163372859025033,0.011198945981554678,0.015810276679841896,0.05665349143610013,1412,0.03689064558629776,0.03293807641633729,0.930171277997365
242,55009,1658,De Pere,1465,15,43,57,51,135,1658,1.0,0.8835946924004825,0.009047044632086852,0.025934861278648975,0.08142340168878166,1550,0.03437876960193004,0.030759951749095297,0.9348612786489746
243,55009,8,De Pere,0,1,7,0,0,0,8,1.0,0.0,0.125,0.875,0.0,8,0.0,0.0,1.0
245,55009,17,De Pere,13,0,1,0,0,3,17,1.0,0.7647058823529411,0.0,0.058823529411764705,0.17647058823529413,17,0.0,0.0,1.0
246,55009,442,Eaton,423,2,8,15,13,9,442,1.0,0.9570135746606335,0.004524886877828055,0.01809954751131222,0.020361990950226245,414,0.033936651583710405,0.029411764705882353,0.9366515837104072
247,55009,835,Eaton,805,0,10,26,23,20,835,1.0,0.9640718562874252,0.0,0.011976047904191617,0.023952095808383235,786,0.031137724550898204,0.027544910179640718,0.9413173652694611
248,55009,543,Glenmore,516,0,14,10,17,13,543,1.0,0.9502762430939227,0.0,0.02578268876611418,0.02394106813996317,516,0.01841620626151013,0.03130755064456722,0.9502762430939227
249,55009,283,Glenmore,279,0,4,4,8,0,283,1.0,0.9858657243816255,0.0,0.014134275618374558,0.0,271,0.014134275618374558,0.028268551236749116,0.9575971731448764
