,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
986,Baltimore City,3355,Baltimore City Precinct 27-006,959,206,72,2396,3355,1,0.28584202682563337,0.7141579731743666,3077,0.061400894187779435,0.021460506706408346,0.9171385991058122
987,Baltimore City,780,Baltimore City Precinct 27-019,33,66,20,747,780,1,0.04230769230769231,0.9576923076923077,694,0.08461538461538462,0.02564102564102564,0.8897435897435897
988,Baltimore City,2289,Baltimore City Precinct 27-015,400,204,59,1889,2289,1,0.17474879860200962,0.8252512013979904,2026,0.0891218872870249,0.025775447793796417,0.8851026649191787
992,Baltimore City,2647,Baltimore City Precinct 27-014,1453,189,42,1194,2647,1,0.5489233094068757,0.4510766905931243,2416,0.07140158670192671,0.015867019267094825,0.9127313940309785
993,Baltimore City,3409,Baltimore City Precinct 27-013,915,160,40,2494,3409,1,0.26840715752420063,0.7315928424757994,3209,0.04693458492226459,0.011733646230566148,0.9413317688471693
994,Baltimore City,1492,Baltimore City Precinct 27-009,843,106,22,649,1492,1,0.5650134048257373,0.43498659517426275,1364,0.07104557640750671,0.014745308310991957,0.9142091152815014
995,Baltimore City,762,Baltimore City Precinct 27-012,550,44,7,212,762,1,0.7217847769028871,0.2782152230971129,711,0.05774278215223097,0.009186351706036745,0.9330708661417323
1014,Baltimore City,751,Baltimore City Precinct 27-037,547,65,13,204,751,1,0.7283621837549934,0.27163781624500666,673,0.08655126498002663,0.017310252996005325,0.8961384820239681
1015,Baltimore City,1727,Baltimore City Precinct 27-038,993,146,21,734,1727,1,0.57498552403011,0.42501447596989,1560,0.08453966415749856,0.012159814707585408,0.903300521134916
1016,Baltimore City,1669,Baltimore City Precinct 27-042,1261,221,17,408,1669,1,0.7555422408627921,0.2444577591372079,1431,0.1324146195326543,0.01018573996405033,0.8573996405032954
1017,Baltimore City,1155,Baltimore City Precinct 27-044,1034,161,8,121,1155,1,0.8952380952380953,0.10476190476190476,986,0.1393939393939394,0.006926406926406926,0.8536796536796537
1018,Baltimore City,1487,Baltimore City Precinct 27-040,1289,167,15,198,1487,1,0.8668459986550101,0.13315400134498992,1305,0.11230665770006724,0.010087424344317418,0.8776059179556154
1019,Baltimore City,742,Baltimore City Precinct 27-039,645,124,8,97,742,1,0.8692722371967655,0.1307277628032345,610,0.16711590296495957,0.01078167115902965,0.8221024258760108
1020,Baltimore City,1929,Baltimore City Precinct 27-041,1446,186,18,483,1929,1,0.749611197511664,0.25038880248833595,1725,0.09642301710730948,0.00933125972006221,0.8942457231726283
1036,Baltimore City,1338,Baltimore City Precinct 09-010,254,93,19,1084,1338,1,0.1898355754857997,0.8101644245142003,1226,0.06950672645739911,0.014200298953662182,0.9162929745889388
1037,Baltimore City,1402,Baltimore City Precinct 09-003,246,130,34,1156,1402,1,0.1754636233951498,0.8245363766048502,1238,0.09272467902995721,0.024251069900142655,0.8830242510699001
1038,Baltimore City,1166,Baltimore City Precinct 09-002,133,81,17,1033,1166,1,0.11406518010291596,0.885934819897084,1068,0.06946826758147513,0.014579759862778732,0.9159519725557461
1039,Baltimore City,1002,Baltimore City Precinct 09-009,76,76,17,926,1002,1,0.07584830339321358,0.9241516966067864,909,0.07584830339321358,0.016966067864271458,0.907185628742515
1040,Baltimore City,1958,Baltimore City Precinct 09-004,484,232,38,1474,1958,1,0.24719101123595505,0.7528089887640449,1688,0.118488253319714,0.01940755873340143,0.8621041879468846
1041,Baltimore City,1717,Baltimore City Precinct 09-005,367,210,46,1350,1717,1,0.21374490390215492,0.786255096097845,1461,0.12230634828188701,0.026790914385556204,0.8509027373325568
1042,Baltimore City,782,Baltimore City Precinct 09-001,41,44,15,741,782,1,0.052429667519181586,0.9475703324808185,723,0.056265984654731455,0.01918158567774936,0.9245524296675192
1043,Baltimore City,970,Baltimore City Precinct 27-036,32,90,16,938,970,1,0.032989690721649485,0.9670103092783505,864,0.09278350515463918,0.016494845360824743,0.8907216494845361
1044,Baltimore City,3261,Baltimore City Precinct 27-035,98,267,47,3163,3261,1,0.03005213124808341,0.9699478687519166,2947,0.08187672493100276,0.01441275682306041,0.9037105182459368
1045,Baltimore City,1481,Baltimore City Precinct 27-026,265,90,31,1216,1481,1,0.17893315327481432,0.8210668467251857,1360,0.06076975016880486,0.020931802835921675,0.9182984469952734
1046,Baltimore City,1722,Baltimore City Precinct 27-027,33,174,36,1689,1722,1,0.01916376306620209,0.980836236933798,1512,0.10104529616724739,0.020905923344947737,0.8780487804878049
1047,Baltimore City,1372,Baltimore City Precinct 27-028,32,120,42,1340,1372,1,0.023323615160349854,0.9766763848396501,1210,0.08746355685131195,0.030612244897959183,0.8819241982507289
1048,Baltimore City,858,Baltimore City Precinct 27-029,10,85,40,848,858,1,0.011655011655011656,0.9883449883449883,733,0.09906759906759907,0.046620046620046623,0.8543123543123543
1049,Baltimore City,1643,Baltimore City Precinct 09-008,18,86,20,1625,1643,1,0.010955569080949483,0.9890444309190505,1537,0.05234327449786975,0.012172854534388313,0.9354838709677419
1050,Baltimore City,1933,Baltimore City Precinct 09-006,142,233,74,1791,1933,1,0.0734609415416451,0.9265390584583549,1626,0.12053802379720642,0.03828246249353337,0.8411795137092603
1051,Baltimore City,1819,Baltimore City Precinct 09-007,152,115,113,1667,1819,1,0.08356239692138538,0.9164376030786147,1591,0.06322155030236394,0.06212204507971413,0.8746564046179219
1052,Baltimore City,1296,Baltimore City Precinct 27-025,35,151,41,1261,1296,1,0.02700617283950617,0.9729938271604939,1104,0.11651234567901235,0.031635802469135804,0.8518518518518519
1053,Baltimore City,1047,Baltimore City Precinct 27-024,138,76,16,909,1047,1,0.1318051575931232,0.8681948424068768,955,0.0725883476599809,0.015281757402101241,0.9121298949379179
1054,Baltimore City,588,Baltimore City Precinct 27-023,30,99,15,558,588,1,0.05102040816326531,0.9489795918367347,474,0.1683673469387755,0.025510204081632654,0.8061224489795918
1055,Baltimore City,1632,Baltimore City Precinct 27-034,121,144,62,1511,1632,1,0.0741421568627451,0.9258578431372549,1426,0.08823529411764706,0.03799019607843137,0.8737745098039216
1056,Baltimore City,2316,Baltimore City Precinct 27-033,564,220,79,1752,2316,1,0.24352331606217617,0.7564766839378239,2017,0.09499136442141623,0.034110535405872194,0.8708981001727115
