,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
1433,Prince George's,2272,Prince George's Precinct 07-008,707,843,512,1565,2272,1.0,0.31117957746478875,0.6888204225352113,917,0.3710387323943662,0.22535211267605634,0.40360915492957744
1434,Prince George's,1809,Prince George's Precinct 07-014,794,646,619,1015,1809,1.0,0.4389165284687673,0.5610834715312327,544,0.35710337202874515,0.3421779988944168,0.30071862907683805
1435,Prince George's,5609,Prince George's Precinct 07-001,1105,1924,809,4504,5609,1.0,0.19700481369228026,0.8029951863077197,2876,0.3430201461936174,0.1442324835086468,0.5127473702977358
1436,Prince George's,2447,Prince George's Precinct 14-007,635,1043,560,1812,2447,1.0,0.2595014303228443,0.7404985696771557,844,0.4262362076011443,0.22885165508786268,0.34491213731099307
1437,Prince George's,2578,Prince George's Precinct 14-001,1082,1019,752,1496,2578,1.0,0.4197051978277735,0.5802948021722265,807,0.39526764934057407,0.2916989914662529,0.313033359193173
1438,Prince George's,1468,Prince George's Precinct 07-016,687,482,475,781,1468,1.0,0.46798365122615804,0.532016348773842,511,0.32833787465940056,0.3235694822888283,0.3480926430517711
1439,Prince George's,1951,Prince George's Precinct 14-010,641,691,443,1310,1951,1.0,0.3285494618144541,0.6714505381855459,817,0.35417734495130704,0.22706304459251667,0.4187596104561763
1440,Prince George's,2627,Prince George's Precinct 07-005,1543,714,1158,1084,2627,1.0,0.5873620098972212,0.41263799010277885,755,0.2717929196802436,0.44080700418728586,0.2874000761324705
1461,Prince George's,5205,Prince George's Precinct 17-007,218,1394,285,4987,5205,1.0,0.04188280499519693,0.9581171950048031,3526,0.26781940441882807,0.05475504322766571,0.6774255523535062
1462,Prince George's,3271,Prince George's Precinct 17-006,182,518,143,3089,3271,1.0,0.05564047691837359,0.9443595230816264,2610,0.15836135738306328,0.0437175175787221,0.7979211250382147
1464,Prince George's,6128,Prince George's Precinct 17-011,159,1162,302,5969,6128,1.0,0.025946475195822456,0.9740535248041775,4664,0.189621409921671,0.04928198433420366,0.7610966057441253
